Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Age,Gender,Device,Kategori,Durasi Langganan (hari),Country_Australia,Country_Brazil,Country_Canada,Country_France,Country_Germany,Country_Italy,Country_Mexico,Country_Spain,Country_United Kingdom,Country_United States,Plan Duration_1 Month
0,12,2022-12-10,2023-09-07,31,1,3,1,271,False,False,True,False,False,False,False,False,False,False,True
2,11,2022-03-10,2023-09-07,30,1,4,1,546,False,False,False,False,False,False,False,False,True,False,True
1,15,2022-09-28,2023-08-07,51,0,3,2,313,True,False,False,False,False,False,False,False,False,False,True
0,15,2022-09-17,2023-09-07,42,0,1,1,355,False,False,False,False,True,False,False,False,False,False,True
1,13,2022-09-16,2023-08-07,37,0,3,1,325,False,False,False,True,False,False,False,False,False,False,True
0,14,2022-09-15,2023-09-07,44,0,3,1,357,False,True,False,False,False,False,False,False,False,False,True
2,11,2022-09-14,2023-08-07,37,1,2,1,327,False,False,False,False,False,False,True,False,False,False,True
2,11,2022-09-15,2023-09-07,44,1,3,1,357,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-06-09,2023-09-07,40,1,2,1,455,False,False,False,False,False,True,False,False,False,False,True
1,15,2022-08-28,2023-09-07,27,1,4,1,375,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-07-08,2023-08-07,31,1,4,1,395,False,False,False,False,False,False,False,True,False,False,True
2,15,2022-07-08,2023-10-07,39,0,3,1,456,False,False,False,False,False,False,False,False,False,True,True
1,12,2022-06-08,2023-09-07,47,0,2,1,456,False,False,True,False,False,False,False,False,False,False,True
0,15,2022-07-30,2023-09-07,30,1,4,1,404,False,False,False,False,False,False,False,False,False,True,True
1,12,2022-07-30,2023-08-07,35,1,1,1,373,False,False,False,False,False,False,False,False,False,True,True
0,14,2022-07-30,2023-10-07,39,1,3,1,434,False,False,True,False,False,False,False,False,False,False,True
2,15,2022-07-19,2023-08-07,29,0,2,1,384,False,False,False,False,False,False,False,False,True,False,True
2,11,2022-07-17,2023-10-07,28,1,1,1,447,True,False,False,False,False,False,False,False,False,False,True
0,11,2022-12-07,2023-08-07,39,1,2,1,243,False,False,False,False,True,False,False,False,False,False,True
1,10,2022-11-07,2023-10-07,34,1,4,1,334,False,False,False,True,False,False,False,False,False,False,True
0,14,2022-10-07,2023-08-07,47,1,4,1,304,False,True,False,False,False,False,False,False,False,False,True
2,14,2022-10-07,2023-11-07,47,0,4,1,396,False,False,False,False,False,False,True,False,False,False,True
1,13,2022-08-07,2023-08-07,46,1,4,1,365,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-09-07,2023-09-07,31,1,4,1,365,False,False,False,False,False,True,False,False,False,False,True
1,10,2022-09-07,2023-08-07,41,0,4,1,334,False,False,False,False,False,False,False,True,False,False,True
0,10,2022-09-07,2023-11-07,30,0,3,1,426,False,False,False,False,False,False,False,True,False,False,True
2,11,2022-10-07,2023-08-07,41,1,2,1,304,False,False,False,False,False,False,False,False,False,True,True
2,12,2022-12-07,2023-08-07,48,0,1,1,243,False,False,True,False,False,False,False,False,False,False,True
0,10,2022-07-13,2023-09-07,35,0,1,1,421,False,False,False,False,False,False,False,False,False,True,True
1,13,2022-07-16,2023-10-07,41,0,1,1,448,False,False,False,False,False,False,False,False,False,True,True
0,10,2022-07-17,2023-07-07,39,0,4,1,355,False,False,True,False,False,False,False,False,False,False,True
2,10,2022-07-26,2023-09-07,45,1,1,1,408,False,False,False,False,False,False,False,False,True,False,True
1,10,2022-07-31,2023-09-07,41,1,1,1,403,True,False,False,False,False,False,False,False,False,False,True
0,13,2022-03-08,2023-10-07,28,1,1,1,578,False,False,False,False,True,False,False,False,False,False,True
1,10,2022-08-15,2023-07-07,28,0,2,1,326,False,False,False,True,False,False,False,False,False,False,True
0,15,2022-08-18,2023-10-07,48,1,4,1,415,False,True,False,False,False,False,False,False,False,False,True
2,10,2022-08-27,2023-08-07,40,0,4,1,345,False,False,False,False,False,False,True,False,False,False,True
2,12,2022-08-29,2023-10-07,39,1,4,1,404,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-05-09,2023-07-07,27,1,3,1,424,False,False,False,False,False,True,False,False,False,False,True
1,10,2022-06-09,2023-11-07,32,0,4,1,516,False,False,False,False,False,False,False,True,False,False,True
0,10,2022-09-14,2023-08-07,38,1,1,1,327,False,False,False,False,False,False,False,True,False,False,True
2,10,2022-09-16,2023-09-07,41,0,1,1,356,False,False,False,False,False,False,False,False,False,True,True
1,10,2022-09-18,2023-10-07,32,0,1,1,384,False,False,True,False,False,False,False,False,False,False,True
0,12,2022-09-23,2023-11-07,37,1,2,1,410,False,False,False,False,False,False,False,False,False,True,True
0,12,2022-09-25,2023-08-07,50,0,1,2,316,False,False,False,False,False,False,False,False,False,True,True
0,10,2022-06-10,2023-09-07,48,0,1,1,454,False,False,True,False,False,False,False,False,False,False,True
2,11,2022-09-10,2023-10-07,37,1,2,1,392,False,False,False,False,False,False,False,False,True,False,True
1,13,2022-11-10,2023-11-07,46,0,1,1,362,True,False,False,False,False,False,False,False,False,False,True
0,13,2022-12-10,2023-08-07,46,1,1,1,240,False,False,False,False,True,False,False,False,False,False,True
0,15,2022-10-13,2023-09-07,39,1,4,1,329,False,False,False,True,False,False,False,False,False,False,True
1,13,2022-10-17,2023-10-07,42,0,4,1,355,False,True,False,False,False,False,False,False,False,False,True
2,11,2022-10-19,2023-10-07,41,0,3,1,353,False,False,False,False,False,False,True,False,False,False,True
2,10,2022-10-21,2023-07-07,28,1,4,1,259,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-10-23,2023-09-07,43,1,2,1,319,False,False,False,False,False,True,False,False,False,False,True
1,14,2022-10-25,2023-10-07,45,0,4,1,347,False,False,False,False,False,False,False,True,False,False,True
2,10,2022-10-27,2023-09-07,45,1,4,1,315,False,False,False,False,False,False,False,True,False,False,True
0,13,2022-10-31,2023-07-07,48,1,3,1,249,False,False,False,False,False,False,False,False,False,True,True
2,12,2022-02-11,2023-09-07,30,1,1,1,573,False,False,True,False,False,False,False,False,False,False,True
1,11,2022-04-11,2023-10-07,51,0,4,2,544,False,False,False,False,False,False,False,False,False,True,True
0,12,2022-05-11,2023-09-07,48,0,3,1,484,False,False,False,False,False,False,False,False,False,True,True
1,13,2022-06-11,2023-07-07,41,0,4,1,391,False,False,True,False,False,False,False,False,False,False,True
2,11,2022-07-11,2023-10-07,37,0,3,1,453,False,False,False,False,False,False,False,False,True,False,True
0,11,2022-08-11,2023-09-07,43,1,1,1,392,True,False,False,False,False,False,False,False,False,False,True
2,15,2022-08-11,2023-08-07,51,1,1,2,361,False,False,False,False,True,False,False,False,False,False,True
1,10,2022-09-11,2023-07-07,34,0,3,1,299,False,False,False,True,False,False,False,False,False,False,True
0,10,2022-09-11,2023-10-07,35,0,3,1,391,False,True,False,False,False,False,False,False,False,False,True
2,12,2022-05-11,2023-09-07,45,0,4,1,484,False,False,False,False,False,False,True,False,False,False,True
1,12,2022-05-11,2023-10-07,31,1,4,1,514,False,False,False,False,False,False,False,True,False,False,True
0,15,2022-02-11,2023-08-07,50,0,1,2,542,False,False,False,False,False,True,False,False,False,False,True
1,12,2022-10-30,2023-09-07,41,1,3,1,312,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-10-30,2023-09-07,42,0,1,1,312,False,False,False,False,False,False,False,True,False,False,True
2,11,2022-10-24,2023-09-07,41,1,2,1,318,False,False,False,False,False,False,False,False,False,True,True
2,14,2022-08-10,2023-08-07,34,1,2,1,362,False,False,True,False,False,False,False,False,False,False,True
0,13,2022-04-10,2023-09-07,35,0,3,1,515,False,False,False,False,False,False,False,False,False,True,True
1,10,2022-09-28,2023-09-07,48,1,3,1,344,False,False,False,False,False,False,False,False,False,True,True
0,11,2022-09-22,2023-09-07,39,0,4,1,350,False,False,True,False,False,False,False,False,False,False,True
2,14,2022-09-19,2023-09-07,37,0,1,1,353,False,False,False,False,False,False,False,False,True,False,True
1,10,2022-09-13,2023-09-07,31,1,2,1,359,True,False,False,False,False,False,False,False,False,False,True
0,14,2022-05-09,2023-09-07,29,0,1,1,486,False,False,False,False,True,False,False,False,False,False,True
1,10,2022-08-20,2023-09-07,36,1,2,1,383,False,False,False,True,False,False,False,False,False,False,True
0,10,2022-10-08,2023-08-07,32,1,3,1,303,False,True,False,False,False,False,False,False,False,False,True
2,10,2022-10-08,2023-11-07,31,0,3,1,395,False,False,False,False,False,False,True,False,False,False,True
2,14,2022-06-08,2023-09-07,31,1,1,1,456,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-03-08,2023-10-07,29,1,4,1,578,False,False,False,False,False,True,False,False,False,False,True
1,10,2022-01-08,2023-09-07,48,1,4,1,607,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-07-28,2023-10-07,46,1,2,1,436,False,False,False,False,False,False,False,True,False,False,True
2,15,2022-07-22,2023-09-07,35,0,3,1,412,False,False,False,False,False,False,False,False,False,True,True
1,11,2022-07-22,2023-11-07,37,0,2,1,473,False,False,True,False,False,False,False,False,False,False,True
0,12,2022-07-20,2023-09-07,45,0,2,1,414,False,False,False,False,False,False,False,False,False,True,True
1,15,2022-12-07,2023-10-07,48,0,1,1,304,False,False,False,False,False,False,False,False,False,True,True
0,10,2022-12-07,2023-09-07,44,0,1,1,274,False,False,True,False,False,False,False,False,False,False,True
2,14,2022-10-07,2023-11-07,47,0,1,1,396,False,False,False,False,False,False,False,False,True,False,True
2,12,2022-11-07,2023-08-07,35,1,4,1,273,True,False,False,False,False,False,False,False,False,False,True
0,10,2022-11-07,2023-09-07,35,0,3,1,304,False,False,False,False,True,False,False,False,False,False,True
1,11,2022-09-07,2023-08-07,35,1,3,1,334,False,False,False,True,False,False,False,False,False,False,True
0,15,2022-10-07,2023-11-07,49,0,1,2,396,False,True,False,False,False,False,False,False,False,False,True
2,11,2022-12-07,2023-08-07,50,0,2,2,243,False,False,False,False,False,False,True,False,False,False,True
1,14,2022-07-13,2023-09-07,44,1,3,1,421,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-07-15,2023-09-07,47,0,2,1,419,False,False,False,False,False,True,False,False,False,False,True
1,15,2022-07-16,2023-11-07,46,0,1,1,479,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-07-19,2023-08-07,39,0,1,1,384,False,False,False,False,False,False,False,True,False,False,True
2,15,2022-07-23,2023-10-07,34,1,1,1,441,False,False,False,False,False,False,False,False,False,True,True
2,10,2022-07-28,2023-09-07,31,0,4,1,406,False,False,True,False,False,False,False,False,False,False,True
0,10,2022-08-14,2023-11-07,46,0,1,1,450,False,False,False,False,False,False,False,False,False,True,True
1,15,2022-08-18,2023-08-07,30,1,4,1,354,False,False,False,False,False,False,False,False,False,True,True
0,12,2022-08-23,2023-12-07,29,1,2,1,471,False,False,True,False,False,False,False,False,False,False,True
2,12,2022-08-27,2023-09-07,42,1,2,1,376,False,False,False,False,False,False,False,False,True,False,True
1,13,2022-01-09,2023-10-07,27,0,3,1,636,True,False,False,False,False,False,False,False,False,False,True
0,15,2022-02-09,2023-09-07,33,1,1,1,575,False,False,False,False,True,False,False,False,False,False,True
1,13,2022-04-09,2023-12-07,45,0,4,1,607,False,False,False,True,False,False,False,False,False,False,True
0,13,2022-11-09,2023-09-07,50,1,2,2,302,False,True,False,False,False,False,False,False,False,False,True
2,10,2022-09-16,2023-09-07,42,0,2,1,356,False,False,False,False,False,False,True,False,False,False,True
2,10,2022-09-19,2023-11-07,29,1,2,1,414,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-09-20,2023-12-07,31,0,2,1,443,False,False,False,False,False,True,False,False,False,False,True
1,13,2022-05-10,2023-09-07,42,0,3,1,485,False,False,False,False,False,False,False,True,False,False,True
0,10,2022-07-10,2023-09-07,44,0,1,1,424,False,False,False,False,False,False,False,True,False,False,True
2,10,2022-10-10,2023-11-07,34,1,4,1,393,False,False,False,False,False,False,False,False,False,True,True
1,13,2022-12-10,2023-11-07,40,0,4,1,332,False,False,True,False,False,False,False,False,False,False,True
0,10,2022-10-13,2023-08-07,38,1,4,1,298,False,False,False,False,False,False,False,False,False,True,True
0,15,2022-10-15,2023-09-07,42,0,2,1,327,False,False,False,False,False,False,False,False,False,True,True
0,10,2022-10-17,2023-11-07,47,1,2,1,386,False,False,True,False,False,False,False,False,False,False,True
2,15,2022-10-18,2023-10-07,29,0,2,1,354,False,False,False,False,False,False,False,False,True,False,True
1,11,2022-10-20,2023-08-07,29,1,1,1,291,True,False,False,False,False,False,False,False,False,False,True
0,14,2022-10-22,2023-10-07,44,0,4,1,350,False,False,False,False,True,False,False,False,False,False,True
0,12,2022-10-25,2023-11-07,31,1,2,1,378,False,False,False,True,False,False,False,False,False,False,True
1,14,2022-10-27,2023-09-07,48,0,3,1,315,False,True,False,False,False,False,False,False,False,False,True
2,14,2022-01-11,2023-07-07,32,0,1,1,542,False,False,False,False,False,False,True,False,False,False,True
2,13,2022-02-11,2023-11-07,28,0,2,1,634,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-04-11,2023-10-07,36,0,3,1,544,False,False,False,False,False,True,False,False,False,False,True
1,10,2022-06-11,2023-09-07,28,0,3,1,453,False,False,False,False,False,False,False,True,False,False,True
2,14,2022-07-11,2023-07-07,32,0,4,1,361,False,False,False,False,False,False,False,True,False,False,True
0,15,2022-08-11,2023-10-07,50,0,3,2,422,False,False,False,False,False,False,False,False,False,True,True
2,12,2022-09-11,2023-10-07,44,1,2,1,391,False,False,True,False,False,False,False,False,False,False,True
1,14,2022-10-11,2023-10-07,44,0,3,1,361,False,False,False,False,False,False,False,False,False,True,True
0,14,2022-09-11,2023-09-07,47,1,1,1,361,False,False,False,False,False,False,False,False,False,True,True
1,15,2022-09-11,2023-10-07,39,0,4,1,391,False,False,True,False,False,False,False,False,False,False,True
2,11,2022-07-11,2023-10-07,44,0,2,1,453,False,False,False,False,False,False,False,False,True,False,True
0,12,2022-03-11,2023-10-07,46,0,2,1,575,True,False,False,False,False,False,False,False,False,False,True
2,10,2022-04-11,2023-08-07,31,0,1,1,483,False,False,False,False,True,False,False,False,False,False,True
1,12,2022-01-11,2023-10-07,33,0,2,1,634,False,False,False,True,False,False,False,False,False,False,True
0,13,2022-10-27,2023-09-07,27,1,1,1,315,False,True,False,False,False,False,False,False,False,False,True
2,10,2022-10-23,2023-10-07,34,1,4,1,349,False,False,False,False,False,False,True,False,False,False,True
1,14,2022-10-14,2023-09-07,48,1,1,1,328,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-09-28,2023-10-07,39,0,4,1,374,False,False,False,False,False,True,False,False,False,False,True
1,14,2022-09-25,2023-09-07,39,1,1,1,347,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-09-23,2023-10-07,48,0,4,1,379,False,False,False,False,False,False,False,True,False,False,True
2,12,2022-09-23,2023-09-07,37,0,2,1,349,False,False,False,False,False,False,False,False,False,True,True
2,14,2022-09-14,2023-11-07,40,1,1,1,419,False,False,True,False,False,False,False,False,False,False,True
0,14,2022-05-09,2023-09-07,41,0,3,1,486,False,False,False,False,False,False,False,False,False,True,True
1,12,2022-08-13,2023-09-07,35,0,3,1,390,False,False,False,False,False,False,False,False,False,True,True
0,15,2022-12-08,2023-09-07,46,1,3,1,273,False,False,True,False,False,False,False,False,False,False,True
2,10,2022-10-08,2023-11-07,28,0,2,1,395,False,False,False,False,False,False,False,False,True,False,True
1,14,2022-05-08,2023-09-07,29,0,1,1,487,True,False,False,False,False,False,False,False,False,False,True
0,10,2022-04-08,2023-12-07,46,0,2,1,608,False,False,False,False,True,False,False,False,False,False,True
1,11,2022-07-28,2023-09-07,35,1,1,1,406,False,False,False,True,False,False,False,False,False,False,True
0,12,2022-07-24,2023-11-07,27,1,4,1,471,False,True,False,False,False,False,False,False,False,False,True
2,11,2022-07-22,2023-09-07,38,1,1,1,412,False,False,False,False,False,False,True,False,False,False,True
2,13,2022-07-22,2023-12-07,43,1,4,1,503,False,False,False,False,False,False,False,True,False,False,True
0,15,2022-07-19,2023-09-07,31,0,3,1,415,False,False,False,False,False,True,False,False,False,False,True
1,13,2022-07-17,2023-10-07,29,0,2,1,447,False,False,False,False,False,False,False,True,False,False,True
0,10,2022-07-16,2023-09-07,34,0,2,1,418,False,False,False,False,False,False,False,True,False,False,True
2,11,2022-12-07,2023-12-07,39,1,3,1,365,False,False,False,False,False,False,False,False,False,True,True
1,14,2022-12-07,2023-08-07,34,0,3,1,243,False,False,True,False,False,False,False,False,False,False,True
0,14,2022-07-13,2023-10-07,51,1,2,2,451,False,False,False,False,False,False,False,False,False,True,True
1,14,2022-07-13,2023-09-07,47,0,2,1,421,False,False,False,False,False,False,False,False,False,True,True
0,12,2022-07-13,2023-11-07,46,1,3,1,482,False,False,True,False,False,False,False,False,False,False,True
2,12,2022-07-14,2023-08-07,46,0,3,1,389,False,False,False,False,False,False,False,False,True,False,True
2,14,2022-07-15,2023-10-07,47,0,3,1,449,True,False,False,False,False,False,False,False,False,False,True
0,14,2022-07-16,2023-09-07,40,0,4,1,418,False,False,False,False,True,False,False,False,False,False,True
1,12,2022-07-18,2023-11-07,41,0,2,1,477,False,False,False,True,False,False,False,False,False,False,True
0,12,2022-07-23,2023-09-07,30,0,3,1,411,False,True,False,False,False,False,False,False,False,False,True
2,12,2022-07-25,2023-11-07,31,0,2,1,470,False,False,False,False,False,False,True,False,False,False,True
1,14,2022-07-30,2023-09-07,42,1,4,1,404,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-06-08,2023-11-07,46,0,2,1,517,False,False,False,False,False,True,False,False,False,False,True
1,13,2022-08-14,2023-08-07,34,0,4,1,358,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-08-23,2023-12-07,42,1,1,1,471,False,False,False,False,False,False,False,True,False,False,True
2,13,2022-08-27,2023-09-07,45,1,2,1,376,False,False,False,False,False,False,False,False,False,True,True
2,12,2022-08-29,2023-10-07,30,1,4,1,404,False,False,True,False,False,False,False,False,False,False,True
0,12,2022-01-09,2023-09-07,44,1,3,1,606,False,False,False,False,False,False,False,False,False,True,True
1,10,2022-07-09,2023-07-13,37,1,4,1,369,False,False,False,False,False,False,False,False,False,True,True
0,10,2022-09-13,2023-10-07,43,1,4,1,389,False,False,True,False,False,False,False,False,False,False,True
2,12,2022-09-14,2023-10-07,46,1,3,1,388,False,False,False,False,False,False,False,False,True,False,True
1,11,2022-09-17,2023-12-07,40,0,2,1,446,True,False,False,False,False,False,False,False,False,False,True
0,11,2022-09-23,2023-12-07,45,0,3,1,440,False,False,False,False,True,False,False,False,False,False,True
1,10,2022-09-27,2023-09-07,48,0,3,1,345,False,False,False,True,False,False,False,False,False,False,True
0,10,2022-03-10,2023-10-07,43,0,2,1,576,False,True,False,False,False,False,False,False,False,False,True
2,13,2022-10-10,2023-11-07,48,1,4,1,393,False,False,False,False,False,False,True,False,False,False,True
2,10,2022-12-10,2023-11-07,32,0,3,1,332,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-10-14,2023-08-07,38,1,1,1,297,False,False,False,False,False,True,False,False,False,False,True
1,13,2022-10-16,2023-10-07,50,1,3,2,356,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-10-18,2023-11-07,33,0,1,1,385,False,False,False,False,False,False,False,True,False,False,True
2,14,2022-10-20,2023-10-07,27,1,4,1,352,False,False,False,False,False,False,False,False,False,True,True
1,12,2022-10-22,2023-08-07,47,1,2,1,289,False,False,True,False,False,False,False,False,False,False,True
0,12,2022-10-25,2023-10-07,35,0,4,1,347,False,False,False,False,False,False,False,False,False,True,True
0,12,2022-10-26,2023-11-07,41,1,2,1,377,False,False,False,False,False,False,False,False,False,True,True
0,14,2022-10-29,2023-10-07,39,0,4,1,343,False,False,True,False,False,False,False,False,False,False,True
2,13,2022-10-31,2023-07-07,46,0,3,1,249,False,False,False,False,False,False,False,False,True,False,True
1,14,2022-04-11,2023-11-07,33,0,3,1,575,True,False,False,False,False,False,False,False,False,False,True
0,11,2022-06-11,2023-10-07,30,1,1,1,483,False,False,False,False,True,False,False,False,False,False,True
0,13,2022-07-11,2023-10-07,46,1,2,1,453,False,False,False,True,False,False,False,False,False,False,True
1,15,2022-08-11,2023-09-07,42,0,2,1,392,False,True,False,False,False,False,False,False,False,False,True
2,11,2022-09-11,2023-11-07,28,0,2,1,422,False,False,False,False,False,False,True,False,False,False,True
2,10,2022-10-11,2023-10-07,40,1,4,1,361,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-10-11,2023-10-07,31,0,4,1,361,False,False,False,False,False,True,False,False,False,False,True
1,13,2022-10-11,2023-09-07,27,1,1,1,331,False,False,False,False,False,False,False,True,False,False,True
2,14,2022-09-11,2023-10-07,45,0,2,1,391,False,False,False,False,False,False,False,True,False,False,True
0,10,2022-09-11,2023-10-07,49,0,4,2,391,False,False,False,False,False,False,False,False,False,True,True
2,12,2022-06-11,2023-11-07,28,1,2,1,514,False,False,True,False,False,False,False,False,False,False,True
1,14,2022-03-11,2023-08-07,33,1,4,1,514,False,False,False,False,False,False,False,False,False,True,True
0,15,2022-10-27,2023-11-07,38,1,4,1,376,False,False,False,False,False,False,False,False,False,True,True
1,15,2022-10-28,2023-10-07,44,1,2,1,344,False,False,True,False,False,False,False,False,False,False,True
2,15,2022-10-18,2023-10-07,34,0,1,1,354,False,False,False,False,False,False,False,False,True,False,True
0,15,2022-04-10,2023-09-07,35,1,1,1,515,True,False,False,False,False,False,False,False,False,False,True
2,10,2022-09-29,2023-10-07,47,1,2,1,373,False,False,False,False,True,False,False,False,False,False,True
1,12,2022-09-29,2023-10-07,30,1,3,1,373,False,False,False,True,False,False,False,False,False,False,True
0,12,2022-09-23,2023-10-07,50,0,4,2,379,False,True,False,False,False,False,False,False,False,False,True
2,12,2022-09-17,2023-09-07,32,1,1,1,355,False,False,False,False,False,False,True,False,False,False,True
1,14,2022-12-09,2023-12-07,36,0,4,1,363,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-08-16,2023-10-07,40,0,4,1,417,False,False,False,False,False,True,False,False,False,False,True
1,15,2022-08-16,2023-09-07,39,1,3,1,387,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-08-13,2023-10-07,28,1,3,1,420,False,False,False,False,False,False,False,True,False,False,True
2,12,2022-12-08,2023-11-07,29,0,4,1,334,False,False,False,False,False,False,False,False,False,True,True
2,14,2022-08-13,2023-09-07,49,1,2,2,390,False,False,True,False,False,False,False,False,False,False,True
0,14,2022-07-30,2023-12-07,40,1,1,1,495,False,False,False,False,False,False,False,False,False,True,True
1,12,2022-07-25,2023-10-07,29,1,1,1,439,False,False,False,False,False,False,False,False,False,True,True
0,14,2022-07-25,2023-11-07,35,0,2,1,470,False,False,True,False,False,False,False,False,False,False,True
2,14,2022-07-26,2023-10-07,44,1,3,1,438,False,False,False,False,False,False,False,False,True,False,True
1,11,2022-07-25,2023-07-13,39,1,4,1,353,True,False,False,False,False,False,False,False,False,False,True
0,12,2022-07-23,2023-09-07,27,1,4,1,411,False,False,False,False,True,False,False,False,False,False,True
1,11,2022-07-18,2023-11-07,31,1,4,1,477,False,False,False,True,False,False,False,False,False,False,True
0,13,2022-07-13,2023-10-07,39,0,1,1,451,False,True,False,False,False,False,False,False,False,False,True
2,13,2022-07-13,2023-12-07,44,1,1,1,512,False,False,False,False,False,False,True,False,False,False,True
2,10,2022-07-13,2023-09-07,48,0,2,1,421,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-07-13,2023-11-07,27,1,3,1,482,False,False,False,False,False,True,False,False,False,False,True
1,13,2022-07-13,2023-09-07,27,1,1,1,421,False,False,False,False,False,False,False,True,False,False,True
0,14,2022-07-14,2023-11-07,41,1,4,1,481,False,False,False,False,False,False,False,True,False,False,True
2,15,2022-07-15,2023-09-07,44,0,2,1,419,False,False,False,False,False,False,False,False,False,True,True
1,12,2022-07-16,2023-12-07,29,0,2,1,509,False,False,True,False,False,False,False,False,False,False,True
0,13,2022-07-18,2023-09-07,42,0,3,1,416,False,False,False,False,False,False,False,False,False,True,True
1,15,2022-07-21,2023-11-07,45,0,4,1,474,False,False,False,False,False,False,False,False,False,True,True
0,11,2022-07-24,2023-09-07,39,0,2,1,410,False,False,True,False,False,False,False,False,False,False,True
2,15,2022-07-29,2023-12-07,41,0,2,1,496,False,False,False,False,False,False,False,False,True,False,True
2,10,2022-06-08,2023-10-07,41,0,1,1,486,True,False,False,False,False,False,False,False,False,False,True
0,15,2022-11-08,2023-11-07,41,1,3,1,364,False,False,False,False,True,False,False,False,False,False,True
1,14,2022-08-16,2023-09-07,47,0,4,1,387,False,False,False,True,False,False,False,False,False,False,True
0,10,2022-08-21,2023-07-13,49,0,3,2,326,False,True,False,False,False,False,False,False,False,False,True
2,12,2022-08-22,2023-10-07,29,1,1,1,411,False,False,False,False,False,False,True,False,False,False,True
1,10,2022-08-24,2023-10-07,33,1,2,1,409,False,False,False,False,False,False,False,True,False,False,True
0,13,2022-02-09,2023-12-07,45,0,4,1,666,False,False,False,False,False,True,False,False,False,False,True
1,13,2022-06-09,2023-07-13,41,0,1,1,399,False,False,False,False,False,False,False,True,False,False,True
0,11,2022-11-09,2023-10-07,31,1,1,1,332,False,False,False,False,False,False,False,True,False,False,True
2,15,2022-09-16,2023-10-07,51,1,2,2,386,False,False,False,False,False,False,False,False,False,True,True
2,11,2022-09-22,2023-12-07,43,0,3,1,441,False,False,True,False,False,False,False,False,False,False,True
0,12,2022-09-26,2023-12-07,33,0,1,1,437,False,False,False,False,False,False,False,False,False,True,True
1,10,2022-02-10,2023-09-07,47,0,3,1,574,False,False,False,False,False,False,False,False,False,True,True
0,13,2022-04-10,2023-10-07,40,0,1,1,545,False,False,True,False,False,False,False,False,False,False,True
2,14,2022-09-10,2023-12-07,34,0,3,1,453,False,False,False,False,False,False,False,False,True,False,True
1,15,2022-11-10,2023-11-07,40,1,2,1,362,True,False,False,False,False,False,False,False,False,False,True
0,15,2022-10-15,2023-09-07,38,1,1,1,327,False,False,False,False,True,False,False,False,False,False,True
1,11,2022-10-16,2023-10-07,47,1,4,1,356,False,False,False,True,False,False,False,False,False,False,True
0,13,2022-10-18,2023-11-07,29,1,4,1,385,False,True,False,False,False,False,False,False,False,False,True
2,14,2022-10-21,2023-10-07,49,0,3,2,351,False,False,False,False,False,False,True,False,False,False,True
2,12,2022-10-22,2023-08-07,40,1,4,1,289,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-10-25,2023-11-07,51,0,1,2,378,False,False,False,False,False,True,False,False,False,False,True
1,11,2022-10-29,2023-11-07,51,0,2,2,374,False,False,False,False,False,False,False,True,False,False,True
0,12,2022-10-30,2023-10-07,50,0,4,2,342,False,False,False,False,False,False,False,True,False,False,True
2,10,2022-04-11,2023-09-07,47,0,1,1,514,False,False,False,False,False,False,False,False,False,True,True
1,10,2022-05-11,2023-12-07,40,1,4,1,575,False,False,True,False,False,False,False,False,False,False,True
0,15,2022-07-11,2023-10-07,35,0,4,1,453,False,False,False,False,False,False,False,False,False,True,True
0,15,2022-08-11,2023-10-07,37,0,4,1,422,False,False,False,False,False,False,False,False,False,True,True
0,15,2022-09-11,2023-10-07,30,1,2,1,391,False,False,True,False,False,False,False,False,False,False,True
2,15,2022-10-11,2023-11-07,47,0,2,1,392,False,False,False,False,False,False,False,False,True,False,True
1,12,2022-11-11,2023-10-07,35,1,3,1,330,True,False,False,False,False,False,False,False,False,False,True
0,14,2022-10-11,2023-11-07,33,1,2,1,392,False,False,False,False,True,False,False,False,False,False,True
0,13,2022-10-11,2023-09-07,51,0,1,2,331,False,False,False,True,False,False,False,False,False,False,True
1,12,2022-11-11,2023-11-07,31,0,2,1,361,False,True,False,False,False,False,False,False,False,False,True
2,10,2022-07-11,2023-11-07,48,0,1,1,484,False,False,False,False,False,False,True,False,False,False,True
